"species","year","country","mean"
"Sympetrum_fonscolombii",2024,"Belgium",0.14422
"Sympetrum_fonscolombii",2024,"Cyprus",0.92522
"Sympetrum_fonscolombii",2024,"Czechia",0.07262
"Sympetrum_fonscolombii",2024,"Denmark",0.01162
"Sympetrum_fonscolombii",2024,"Finland",0.00229
"Sympetrum_fonscolombii",2024,"France",0.17457
"Sympetrum_fonscolombii",2024,"Ireland",0.00498
"Sympetrum_fonscolombii",2024,"Isle of Man",0.0357
"Sympetrum_fonscolombii",2024,"Italy",0.55522
"Sympetrum_fonscolombii",2024,"Luxembourg",0.04458
"Sympetrum_fonscolombii",2024,"Netherlands",0.17325
"Sympetrum_fonscolombii",2024,"Norway",0.02209
"Sympetrum_fonscolombii",2024,"Portugal",0.68157
"Sympetrum_fonscolombii",2024,"Slovenia",0.13661
"Sympetrum_fonscolombii",2024,"Spain",0.65827
"Sympetrum_fonscolombii",2024,"Sweden",0.00406
"Sympetrum_fonscolombii",2024,"Switzerland",0.24347
"Sympetrum_fonscolombii",2024,"United Kingdom",0.01
"Sympetrum_fonscolombii",2024,"All",0.22937
"Sympetrum_meridionale",2000,"Austria",0.01496
"Sympetrum_meridionale",2000,"Belgium",0.00502
"Sympetrum_meridionale",2000,"Cyprus",0.1586
"Sympetrum_meridionale",2000,"Czechia",0.01716
"Sympetrum_meridionale",2000,"Denmark",0.00158
"Sympetrum_meridionale",2000,"Finland",1e-05
"Sympetrum_meridionale",2000,"France",0.18667
"Sympetrum_meridionale",2000,"Ireland",0.00146
"Sympetrum_meridionale",2000,"Isle of Man",1e-05
"Sympetrum_meridionale",2000,"Italy",0.14485
"Sympetrum_meridionale",2000,"Luxembourg",0.00084
"Sympetrum_meridionale",2000,"Netherlands",0.00271
"Sympetrum_meridionale",2000,"Norway",0.00217
"Sympetrum_meridionale",2000,"Portugal",0.08823
"Sympetrum_meridionale",2000,"Slovenia",0.08213
"Sympetrum_meridionale",2000,"Spain",0.08404
"Sympetrum_meridionale",2000,"Sweden",2e-04
"Sympetrum_meridionale",2000,"Switzerland",0.04404
"Sympetrum_meridionale",2000,"United Kingdom",0.00016
"Sympetrum_meridionale",2000,"All",0.06721
"Sympetrum_meridionale",2001,"Austria",0.01746
"Sympetrum_meridionale",2001,"Belgium",0.0065
"Sympetrum_meridionale",2001,"Cyprus",0.16018
"Sympetrum_meridionale",2001,"Czechia",0.02006
"Sympetrum_meridionale",2001,"Denmark",0.00191
"Sympetrum_meridionale",2001,"Finland",2e-05
"Sympetrum_meridionale",2001,"France",0.20123
"Sympetrum_meridionale",2001,"Ireland",0.00155
"Sympetrum_meridionale",2001,"Isle of Man",2e-05
"Sympetrum_meridionale",2001,"Italy",0.16123
"Sympetrum_meridionale",2001,"Luxembourg",0.00113
"Sympetrum_meridionale",2001,"Netherlands",0.00364
"Sympetrum_meridionale",2001,"Norway",0.0023
"Sympetrum_meridionale",2001,"Portugal",0.10063
"Sympetrum_meridionale",2001,"Slovenia",0.09214
"Sympetrum_meridionale",2001,"Spain",0.09507
"Sympetrum_meridionale",2001,"Sweden",0.00024
"Sympetrum_meridionale",2001,"Switzerland",0.04734
"Sympetrum_meridionale",2001,"United Kingdom",2e-04
"Sympetrum_meridionale",2001,"All",0.07395
"Sympetrum_meridionale",2002,"Austria",0.00948
"Sympetrum_meridionale",2002,"Belgium",0.00263
"Sympetrum_meridionale",2002,"Cyprus",0.08803
"Sympetrum_meridionale",2002,"Czechia",0.00961
"Sympetrum_meridionale",2002,"Denmark",9e-04
"Sympetrum_meridionale",2002,"Finland",1e-05
"Sympetrum_meridionale",2002,"France",0.1317
"Sympetrum_meridionale",2002,"Ireland",0.00116
"Sympetrum_meridionale",2002,"Isle of Man",1e-05
"Sympetrum_meridionale",2002,"Italy",0.09507
"Sympetrum_meridionale",2002,"Luxembourg",0.00044
"Sympetrum_meridionale",2002,"Netherlands",0.00147
"Sympetrum_meridionale",2002,"Norway",0.00178
"Sympetrum_meridionale",2002,"Portugal",0.05983
"Sympetrum_meridionale",2002,"Slovenia",0.04475
"Sympetrum_meridionale",2002,"Spain",0.0539
"Sympetrum_meridionale",2002,"Sweden",1e-04
"Sympetrum_meridionale",2002,"Switzerland",0.02582
"Sympetrum_meridionale",2002,"United Kingdom",7e-05
"Sympetrum_meridionale",2002,"All",0.04546
"Sympetrum_meridionale",2003,"Austria",0.01768
"Sympetrum_meridionale",2003,"Belgium",0.00697
"Sympetrum_meridionale",2003,"Cyprus",0.13121
"Sympetrum_meridionale",2003,"Czechia",0.01939
"Sympetrum_meridionale",2003,"Denmark",0.00185
"Sympetrum_meridionale",2003,"Finland",2e-05
"Sympetrum_meridionale",2003,"France",0.19319
"Sympetrum_meridionale",2003,"Ireland",0.00156
"Sympetrum_meridionale",2003,"Isle of Man",2e-05
"Sympetrum_meridionale",2003,"Italy",0.15589
"Sympetrum_meridionale",2003,"Luxembourg",0.00127
"Sympetrum_meridionale",2003,"Netherlands",0.0041
"Sympetrum_meridionale",2003,"Norway",0.0023
"Sympetrum_meridionale",2003,"Portugal",0.09929
"Sympetrum_meridionale",2003,"Slovenia",0.08493
"Sympetrum_meridionale",2003,"Spain",0.09269
"Sympetrum_meridionale",2003,"Sweden",0.00023
"Sympetrum_meridionale",2003,"Switzerland",0.04149
"Sympetrum_meridionale",2003,"United Kingdom",2e-04
"Sympetrum_meridionale",2003,"All",0.07134
"Sympetrum_meridionale",2004,"Austria",0.02065
"Sympetrum_meridionale",2004,"Belgium",0.0091
"Sympetrum_meridionale",2004,"Cyprus",0.13184
"Sympetrum_meridionale",2004,"Czechia",0.02277
"Sympetrum_meridionale",2004,"Denmark",0.00221
"Sympetrum_meridionale",2004,"Finland",2e-05
"Sympetrum_meridionale",2004,"France",0.20749
"Sympetrum_meridionale",2004,"Ireland",0.00163
"Sympetrum_meridionale",2004,"Isle of Man",2e-05
"Sympetrum_meridionale",2004,"Italy",0.17189
"Sympetrum_meridionale",2004,"Luxembourg",0.00173
"Sympetrum_meridionale",2004,"Netherlands",0.00555
"Sympetrum_meridionale",2004,"Norway",0.00245
"Sympetrum_meridionale",2004,"Portugal",0.11167
"Sympetrum_meridionale",2004,"Slovenia",0.09537
"Sympetrum_meridionale",2004,"Spain",0.10397
"Sympetrum_meridionale",2004,"Sweden",0.00027
"Sympetrum_meridionale",2004,"Switzerland",0.04431
"Sympetrum_meridionale",2004,"United Kingdom",0.00024
"Sympetrum_meridionale",2004,"All",0.07807
"Sympetrum_meridionale",2005,"Austria",0.02084
"Sympetrum_meridionale",2005,"Belgium",0.0096
"Sympetrum_meridionale",2005,"Cyprus",0.11617
"Sympetrum_meridionale",2005,"Czechia",0.02258
"Sympetrum_meridionale",2005,"Denmark",0.00216
"Sympetrum_meridionale",2005,"Finland",2e-05
"Sympetrum_meridionale",2005,"France",0.20336
"Sympetrum_meridionale",2005,"Ireland",0.00163
"Sympetrum_meridionale",2005,"Isle of Man",2e-05
"Sympetrum_meridionale",2005,"Italy",0.16884
"Sympetrum_meridionale",2005,"Luxembourg",0.0019
"Sympetrum_meridionale",2005,"Netherlands",0.00603
"Sympetrum_meridionale",2005,"Norway",0.00242
"Sympetrum_meridionale",2005,"Portugal",0.11042
"Sympetrum_meridionale",2005,"Slovenia",0.09144
"Sympetrum_meridionale",2005,"Spain",0.10238
"Sympetrum_meridionale",2005,"Sweden",0.00026
"Sympetrum_meridionale",2005,"Switzerland",0.04105
"Sympetrum_meridionale",2005,"United Kingdom",0.00024
"Sympetrum_meridionale",2005,"All",0.07663
"Sympetrum_meridionale",2006,"Austria",0.03285
"Sympetrum_meridionale",2006,"Belgium",0.01989
"Sympetrum_meridionale",2006,"Cyprus",0.14923
"Sympetrum_meridionale",2006,"Czechia",0.03875
"Sympetrum_meridionale",2006,"Denmark",0.00394
"Sympetrum_meridionale",2006,"Finland",4e-05
"Sympetrum_meridionale",2006,"France",0.26442
"Sympetrum_meridionale",2006,"Ireland",0.00192
"Sympetrum_meridionale",2006,"Isle of Man",5e-05
"Sympetrum_meridionale",2006,"Italy",0.23537
"Sympetrum_meridionale",2006,"Luxembourg",0.00439
"Sympetrum_meridionale",2006,"Netherlands",0.01339
"Sympetrum_meridionale",2006,"Norway",0.00301
"Sympetrum_meridionale",2006,"Portugal",0.16198
"Sympetrum_meridionale",2006,"Slovenia",0.13937
"Sympetrum_meridionale",2006,"Spain",0.15068
"Sympetrum_meridionale",2006,"Sweden",0.00048
"Sympetrum_meridionale",2006,"Switzerland",0.06001
"Sympetrum_meridionale",2006,"United Kingdom",0.00049
"Sympetrum_meridionale",2006,"All",0.1054
"Sympetrum_meridionale",2007,"Austria",0.01991
"Sympetrum_meridionale",2007,"Belgium",0.00989
"Sympetrum_meridionale",2007,"Cyprus",0.08121
"Sympetrum_meridionale",2007,"Czechia",0.02033
"Sympetrum_meridionale",2007,"Denmark",0.00188
"Sympetrum_meridionale",2007,"Finland",2e-05
"Sympetrum_meridionale",2007,"France",0.18559
"Sympetrum_meridionale",2007,"Ireland",0.00157
"Sympetrum_meridionale",2007,"Isle of Man",2e-05
"Sympetrum_meridionale",2007,"Italy",0.15288
"Sympetrum_meridionale",2007,"Luxembourg",0.00204
"Sympetrum_meridionale",2007,"Netherlands",0.00656
"Sympetrum_meridionale",2007,"Norway",0.00233
"Sympetrum_meridionale",2007,"Portugal",0.10133
"Sympetrum_meridionale",2007,"Slovenia",0.07762
"Sympetrum_meridionale",2007,"Spain",0.09252
"Sympetrum_meridionale",2007,"Sweden",0.00023
"Sympetrum_meridionale",2007,"Switzerland",0.03175
"Sympetrum_meridionale",2007,"United Kingdom",2e-04
"Sympetrum_meridionale",2007,"All",0.06957
"Sympetrum_meridionale",2008,"Austria",0.01739
"Sympetrum_meridionale",2008,"Belgium",0.00854
"Sympetrum_meridionale",2008,"Cyprus",0.05799
"Sympetrum_meridionale",2008,"Czechia",0.01656
"Sympetrum_meridionale",2008,"Denmark",0.00152
"Sympetrum_meridionale",2008,"Finland",1e-05
"Sympetrum_meridionale",2008,"France",0.16259
"Sympetrum_meridionale",2008,"Ireland",0.00146
"Sympetrum_meridionale",2008,"Isle of Man",1e-05
"Sympetrum_meridionale",2008,"Italy",0.13087
"Sympetrum_meridionale",2008,"Luxembourg",0.00178
"Sympetrum_meridionale",2008,"Netherlands",0.0058
"Sympetrum_meridionale",2008,"Norway",0.00217
"Sympetrum_meridionale",2008,"Portugal",0.08755
"Sympetrum_meridionale",2008,"Slovenia",0.06216
"Sympetrum_meridionale",2008,"Spain",0.07801
"Sympetrum_meridionale",2008,"Sweden",0.00018
"Sympetrum_meridionale",2008,"Switzerland",0.02361
"Sympetrum_meridionale",2008,"United Kingdom",0.00016
"Sympetrum_meridionale",2008,"All",0.05997
"Sympetrum_meridionale",2009,"Austria",0.02095
"Sympetrum_meridionale",2009,"Belgium",0.0122
"Sympetrum_meridionale",2009,"Cyprus",0.06041
"Sympetrum_meridionale",2009,"Czechia",0.02076
"Sympetrum_meridionale",2009,"Denmark",0.00185
"Sympetrum_meridionale",2009,"Finland",2e-05
"Sympetrum_meridionale",2009,"France",0.17995
"Sympetrum_meridionale",2009,"Ireland",0.00155
"Sympetrum_meridionale",2009,"Isle of Man",2e-05
"Sympetrum_meridionale",2009,"Italy",0.14854
"Sympetrum_meridionale",2009,"Luxembourg",0.00267
"Sympetrum_meridionale",2009,"Netherlands",0.0087
"Sympetrum_meridionale",2009,"Norway",0.00233
"Sympetrum_meridionale",2009,"Portugal",0.10014
"Sympetrum_meridionale",2009,"Slovenia",0.0732
"Sympetrum_meridionale",2009,"Spain",0.09044
"Sympetrum_meridionale",2009,"Sweden",0.00022
"Sympetrum_meridionale",2009,"Switzerland",0.02623
"Sympetrum_meridionale",2009,"United Kingdom",2e-04
"Sympetrum_meridionale",2009,"All",0.06768
"Sympetrum_meridionale",2010,"Austria",0.02796
"Sympetrum_meridionale",2010,"Belgium",0.02028
"Sympetrum_meridionale",2010,"Cyprus",0.07099
"Sympetrum_meridionale",2010,"Czechia",0.03012
"Sympetrum_meridionale",2010,"Denmark",0.00263
"Sympetrum_meridionale",2010,"Finland",2e-05
"Sympetrum_meridionale",2010,"France",0.2148
"Sympetrum_meridionale",2010,"Ireland",0.00171
"Sympetrum_meridionale",2010,"Isle of Man",3e-05
"Sympetrum_meridionale",2010,"Italy",0.18385
"Sympetrum_meridionale",2010,"Luxembourg",0.00479
"Sympetrum_meridionale",2010,"Netherlands",0.01547
"Sympetrum_meridionale",2010,"Norway",0.00264
"Sympetrum_meridionale",2010,"Portugal",0.12575
"Sympetrum_meridionale",2010,"Slovenia",0.09659
"Sympetrum_meridionale",2010,"Spain",0.11588
"Sympetrum_meridionale",2010,"Sweden",0.00031
"Sympetrum_meridionale",2010,"Switzerland",0.03384
"Sympetrum_meridionale",2010,"United Kingdom",0.00031
"Sympetrum_meridionale",2010,"All",0.08335
"Sympetrum_meridionale",2011,"Austria",0.01856
"Sympetrum_meridionale",2011,"Belgium",0.01202
"Sympetrum_meridionale",2011,"Cyprus",0.03421
"Sympetrum_meridionale",2011,"Czechia",0.01685
"Sympetrum_meridionale",2011,"Denmark",0.00142
"Sympetrum_meridionale",2011,"Finland",1e-05
"Sympetrum_meridionale",2011,"France",0.15264
"Sympetrum_meridionale",2011,"Ireland",0.00142
"Sympetrum_meridionale",2011,"Isle of Man",1e-05
"Sympetrum_meridionale",2011,"Italy",0.12256
"Sympetrum_meridionale",2011,"Luxembourg",0.00266
"Sympetrum_meridionale",2011,"Netherlands",0.00926
"Sympetrum_meridionale",2011,"Norway",0.00214
"Sympetrum_meridionale",2011,"Portugal",0.08446
"Sympetrum_meridionale",2011,"Slovenia",0.05558
"Sympetrum_meridionale",2011,"Spain",0.07334
"Sympetrum_meridionale",2011,"Sweden",0.00016
"Sympetrum_meridionale",2011,"Switzerland",0.01651
"Sympetrum_meridionale",2011,"United Kingdom",0.00015
"Sympetrum_meridionale",2011,"All",0.05641
"Sympetrum_meridionale",2012,"Austria",0.02071
"Sympetrum_meridionale",2012,"Belgium",0.01566
"Sympetrum_meridionale",2012,"Cyprus",0.03271
"Sympetrum_meridionale",2012,"Czechia",0.01943
"Sympetrum_meridionale",2012,"Denmark",0.00158
"Sympetrum_meridionale",2012,"Finland",1e-05
"Sympetrum_meridionale",2012,"France",0.16069
"Sympetrum_meridionale",2012,"Ireland",0.00147
"Sympetrum_meridionale",2012,"Isle of Man",2e-05
"Sympetrum_meridionale",2012,"Italy",0.13027
"Sympetrum_meridionale",2012,"Luxembourg",0.00355
"Sympetrum_meridionale",2012,"Netherlands",0.01269
"Sympetrum_meridionale",2012,"Norway",0.00223
"Sympetrum_meridionale",2012,"Portugal",0.0902
"Sympetrum_meridionale",2012,"Slovenia",0.06032
"Sympetrum_meridionale",2012,"Spain",0.07895
"Sympetrum_meridionale",2012,"Sweden",0.00018
"Sympetrum_meridionale",2012,"Switzerland",0.01685
"Sympetrum_meridionale",2012,"United Kingdom",0.00017
"Sympetrum_meridionale",2012,"All",0.05997
"Sympetrum_meridionale",2013,"Austria",0.04135
"Sympetrum_meridionale",2013,"Belgium",0.04479
"Sympetrum_meridionale",2013,"Cyprus",0.06851
"Sympetrum_meridionale",2013,"Czechia",0.04937
"Sympetrum_meridionale",2013,"Denmark",0.00407
"Sympetrum_meridionale",2013,"Finland",4e-05
"Sympetrum_meridionale",2013,"France",0.26137
"Sympetrum_meridionale",2013,"Ireland",0.00193
"Sympetrum_meridionale",2013,"Isle of Man",5e-05
"Sympetrum_meridionale",2013,"Italy",0.23018
"Sympetrum_meridionale",2013,"Luxembourg",0.01295
"Sympetrum_meridionale",2013,"Netherlands",0.03983
"Sympetrum_meridionale",2013,"Norway",0.00309
"Sympetrum_meridionale",2013,"Portugal",0.16348
"Sympetrum_meridionale",2013,"Slovenia",0.12786
"Sympetrum_meridionale",2013,"Spain",0.15343
"Sympetrum_meridionale",2013,"Sweden",0.00048
"Sympetrum_meridionale",2013,"Switzerland",0.04111
"Sympetrum_meridionale",2013,"United Kingdom",0.00052
"Sympetrum_meridionale",2013,"All",0.10544
"Sympetrum_meridionale",2014,"Austria",0.02635
"Sympetrum_meridionale",2014,"Belgium",0.02653
"Sympetrum_meridionale",2014,"Cyprus",0.0308
"Sympetrum_meridionale",2014,"Czechia",0.02662
"Sympetrum_meridionale",2014,"Denmark",0.00197
"Sympetrum_meridionale",2014,"Finland",2e-05
"Sympetrum_meridionale",2014,"France",0.18122
"Sympetrum_meridionale",2014,"Ireland",0.00158
"Sympetrum_meridionale",2014,"Isle of Man",2e-05
"Sympetrum_meridionale",2014,"Italy",0.14936
"Sympetrum_meridionale",2014,"Luxembourg",0.00671
"Sympetrum_meridionale",2014,"Netherlands",0.02365
"Sympetrum_meridionale",2014,"Norway",0.00241
"Sympetrum_meridionale",2014,"Portugal",0.10417
"Sympetrum_meridionale",2014,"Slovenia",0.07219
"Sympetrum_meridionale",2014,"Spain",0.09316
"Sympetrum_meridionale",2014,"Sweden",0.00023
"Sympetrum_meridionale",2014,"Switzerland",0.0185
"Sympetrum_meridionale",2014,"United Kingdom",0.00022
"Sympetrum_meridionale",2014,"All",0.06904
"Sympetrum_meridionale",2015,"Austria",0.02508
"Sympetrum_meridionale",2015,"Belgium",0.02732
"Sympetrum_meridionale",2015,"Cyprus",0.02365
"Sympetrum_meridionale",2015,"Czechia",0.02475
"Sympetrum_meridionale",2015,"Denmark",0.00174
"Sympetrum_meridionale",2015,"Finland",2e-05
"Sympetrum_meridionale",2015,"France",0.16868
"Sympetrum_meridionale",2015,"Ireland",0.00152
"Sympetrum_meridionale",2015,"Isle of Man",2e-05
"Sympetrum_meridionale",2015,"Italy",0.13678
"Sympetrum_meridionale",2015,"Luxembourg",0.00704
"Sympetrum_meridionale",2015,"Netherlands",0.02524
"Sympetrum_meridionale",2015,"Norway",0.00231
"Sympetrum_meridionale",2015,"Portugal",0.09621
"Sympetrum_meridionale",2015,"Slovenia",0.06448
"Sympetrum_meridionale",2015,"Spain",0.08465
"Sympetrum_meridionale",2015,"Sweden",2e-04
"Sympetrum_meridionale",2015,"Switzerland",0.01505
"Sympetrum_meridionale",2015,"United Kingdom",0.00019
"Sympetrum_meridionale",2015,"All",0.06371
"Sympetrum_meridionale",2016,"Austria",0.02638
"Sympetrum_meridionale",2016,"Belgium",0.03209
"Sympetrum_meridionale",2016,"Cyprus",0.02088
"Sympetrum_meridionale",2016,"Czechia",0.02643
"Sympetrum_meridionale",2016,"Denmark",0.00176
"Sympetrum_meridionale",2016,"Finland",2e-05
"Sympetrum_meridionale",2016,"France",0.16984
"Sympetrum_meridionale",2016,"Ireland",0.00153
"Sympetrum_meridionale",2016,"Isle of Man",2e-05
"Sympetrum_meridionale",2016,"Italy",0.13723
"Sympetrum_meridionale",2016,"Luxembourg",0.00875
"Sympetrum_meridionale",2016,"Netherlands",0.03077
"Sympetrum_meridionale",2016,"Norway",0.00232
"Sympetrum_meridionale",2016,"Portugal",0.09695
"Sympetrum_meridionale",2016,"Slovenia",0.06472
"Sympetrum_meridionale",2016,"Spain",0.08539
"Sympetrum_meridionale",2016,"Sweden",2e-04
"Sympetrum_meridionale",2016,"Switzerland",0.01439
"Sympetrum_meridionale",2016,"United Kingdom",2e-04
"Sympetrum_meridionale",2016,"All",0.06429
"Sympetrum_meridionale",2017,"Austria",0.02422
"Sympetrum_meridionale",2017,"Belgium",0.03161
"Sympetrum_meridionale",2017,"Cyprus",0.01494
"Sympetrum_meridionale",2017,"Czechia",0.02326
"Sympetrum_meridionale",2017,"Denmark",0.00146
"Sympetrum_meridionale",2017,"Finland",1e-05
"Sympetrum_meridionale",2017,"France",0.15279
"Sympetrum_meridionale",2017,"Ireland",0.00144
"Sympetrum_meridionale",2017,"Isle of Man",2e-05
"Sympetrum_meridionale",2017,"Italy",0.12062
"Sympetrum_meridionale",2017,"Luxembourg",0.00863
"Sympetrum_meridionale",2017,"Netherlands",0.03141
"Sympetrum_meridionale",2017,"Norway",0.00219
"Sympetrum_meridionale",2017,"Portugal",0.08663
"Sympetrum_meridionale",2017,"Slovenia",0.05524
"Sympetrum_meridionale",2017,"Spain",0.07394
"Sympetrum_meridionale",2017,"Sweden",0.00016
"Sympetrum_meridionale",2017,"Switzerland",0.01107
"Sympetrum_meridionale",2017,"United Kingdom",0.00016
"Sympetrum_meridionale",2017,"All",0.0571
"Sympetrum_meridionale",2018,"Austria",0.04625
"Sympetrum_meridionale",2018,"Belgium",0.08077
"Sympetrum_meridionale",2018,"Cyprus",0.03418
"Sympetrum_meridionale",2018,"Czechia",0.0566
"Sympetrum_meridionale",2018,"Denmark",0.00368
"Sympetrum_meridionale",2018,"Finland",4e-05
"Sympetrum_meridionale",2018,"France",0.24977
"Sympetrum_meridionale",2018,"Ireland",0.00187
"Sympetrum_meridionale",2018,"Isle of Man",5e-05
"Sympetrum_meridionale",2018,"Italy",0.21234
"Sympetrum_meridionale",2018,"Luxembourg",0.02843
"Sympetrum_meridionale",2018,"Netherlands",0.08411
"Sympetrum_meridionale",2018,"Norway",0.00303
"Sympetrum_meridionale",2018,"Portugal",0.15255
"Sympetrum_meridionale",2018,"Slovenia",0.11391
"Sympetrum_meridionale",2018,"Spain",0.14345
"Sympetrum_meridionale",2018,"Sweden",0.00044
"Sympetrum_meridionale",2018,"Switzerland",0.02926
"Sympetrum_meridionale",2018,"United Kingdom",0.00047
"Sympetrum_meridionale",2018,"All",0.10053
"Sympetrum_meridionale",2019,"Austria",0.04273
"Sympetrum_meridionale",2019,"Belgium",0.08048
"Sympetrum_meridionale",2019,"Cyprus",0.02531
"Sympetrum_meridionale",2019,"Czechia",0.05102
"Sympetrum_meridionale",2019,"Denmark",0.00303
"Sympetrum_meridionale",2019,"Finland",3e-05
"Sympetrum_meridionale",2019,"France",0.22867
"Sympetrum_meridionale",2019,"Ireland",0.00178
"Sympetrum_meridionale",2019,"Isle of Man",4e-05
"Sympetrum_meridionale",2019,"Italy",0.18996
"Sympetrum_meridionale",2019,"Luxembourg",0.02788
"Sympetrum_meridionale",2019,"Netherlands",0.08545
"Sympetrum_meridionale",2019,"Norway",0.00283
"Sympetrum_meridionale",2019,"Portugal",0.13585
"Sympetrum_meridionale",2019,"Slovenia",0.09938
"Sympetrum_meridionale",2019,"Spain",0.12665
"Sympetrum_meridionale",2019,"Sweden",0.00036
"Sympetrum_meridionale",2019,"Switzerland",0.02338
"Sympetrum_meridionale",2019,"United Kingdom",0.00038
"Sympetrum_meridionale",2019,"All",0.09079
"Sympetrum_meridionale",2020,"Austria",0.05681
"Sympetrum_meridionale",2020,"Belgium",0.1271
"Sympetrum_meridionale",2020,"Cyprus",0.03409
"Sympetrum_meridionale",2020,"Czechia",0.07394
"Sympetrum_meridionale",2020,"Denmark",0.0046
"Sympetrum_meridionale",2020,"Finland",5e-05
"Sympetrum_meridionale",2020,"France",0.27806
"Sympetrum_meridionale",2020,"Ireland",0.00199
"Sympetrum_meridionale",2020,"Isle of Man",6e-05
"Sympetrum_meridionale",2020,"Italy",0.23728
"Sympetrum_meridionale",2020,"Luxembourg",0.04789
"Sympetrum_meridionale",2020,"Netherlands",0.1357
"Sympetrum_meridionale",2020,"Norway",0.00329
"Sympetrum_meridionale",2020,"Portugal",0.17401
"Sympetrum_meridionale",2020,"Slovenia",0.13242
"Sympetrum_meridionale",2020,"Spain",0.16575
"Sympetrum_meridionale",2020,"Sweden",0.00056
"Sympetrum_meridionale",2020,"Switzerland",0.03484
"Sympetrum_meridionale",2020,"United Kingdom",0.00062
"Sympetrum_meridionale",2020,"All",0.11453
"Sympetrum_meridionale",2021,"Austria",0.05966
"Sympetrum_meridionale",2021,"Belgium",0.14768
"Sympetrum_meridionale",2021,"Cyprus",0.0317
"Sympetrum_meridionale",2021,"Czechia",0.07873
"Sympetrum_meridionale",2021,"Denmark",0.00471
"Sympetrum_meridionale",2021,"Finland",5e-05
"Sympetrum_meridionale",2021,"France",0.28181
"Sympetrum_meridionale",2021,"Ireland",0.002
"Sympetrum_meridionale",2021,"Isle of Man",6e-05
"Sympetrum_meridionale",2021,"Italy",0.2394
"Sympetrum_meridionale",2021,"Luxembourg",0.05635
"Sympetrum_meridionale",2021,"Netherlands",0.15816
"Sympetrum_meridionale",2021,"Norway",0.00332
"Sympetrum_meridionale",2021,"Portugal",0.17598
"Sympetrum_meridionale",2021,"Slovenia",0.13433
"Sympetrum_meridionale",2021,"Spain",0.1683
"Sympetrum_meridionale",2021,"Sweden",0.00058
"Sympetrum_meridionale",2021,"Switzerland",0.03513
"Sympetrum_meridionale",2021,"United Kingdom",0.00063
"Sympetrum_meridionale",2021,"All",0.11661
"Sympetrum_meridionale",2022,"Austria",0.03376
"Sympetrum_meridionale",2022,"Belgium",0.08186
"Sympetrum_meridionale",2022,"Cyprus",0.01056
"Sympetrum_meridionale",2022,"Czechia",0.03718
"Sympetrum_meridionale",2022,"Denmark",0.00168
"Sympetrum_meridionale",2022,"Finland",2e-05
"Sympetrum_meridionale",2022,"France",0.17205
"Sympetrum_meridionale",2022,"Ireland",0.00151
"Sympetrum_meridionale",2022,"Isle of Man",2e-05
"Sympetrum_meridionale",2022,"Italy",0.13277
"Sympetrum_meridionale",2022,"Luxembourg",0.02655
"Sympetrum_meridionale",2022,"Netherlands",0.09003
"Sympetrum_meridionale",2022,"Norway",0.00234
"Sympetrum_meridionale",2022,"Portugal",0.09626
"Sympetrum_meridionale",2022,"Slovenia",0.06511
"Sympetrum_meridionale",2022,"Spain",0.08444
"Sympetrum_meridionale",2022,"Sweden",2e-04
"Sympetrum_meridionale",2022,"Switzerland",0.01186
"Sympetrum_meridionale",2022,"United Kingdom",0.00019
"Sympetrum_meridionale",2022,"All",0.06577
"Sympetrum_meridionale",2023,"Austria",0.05086
"Sympetrum_meridionale",2023,"Belgium",0.14478
"Sympetrum_meridionale",2023,"Cyprus",0.01809
"Sympetrum_meridionale",2023,"Czechia",0.06392
"Sympetrum_meridionale",2023,"Denmark",0.00302
"Sympetrum_meridionale",2023,"Finland",3e-05
"Sympetrum_meridionale",2023,"France",0.235
"Sympetrum_meridionale",2023,"Ireland",0.00178
"Sympetrum_meridionale",2023,"Isle of Man",4e-05
"Sympetrum_meridionale",2023,"Italy",0.18973
"Sympetrum_meridionale",2023,"Luxembourg",0.05385
"Sympetrum_meridionale",2023,"Netherlands",0.15657
"Sympetrum_meridionale",2023,"Norway",0.00288
"Sympetrum_meridionale",2023,"Portugal",0.13676
"Sympetrum_meridionale",2023,"Slovenia",0.10183
"Sympetrum_meridionale",2023,"Spain",0.12877
"Sympetrum_meridionale",2023,"Sweden",0.00038
"Sympetrum_meridionale",2023,"Switzerland",0.02267
"Sympetrum_meridionale",2023,"United Kingdom",0.00039
"Sympetrum_meridionale",2023,"All",0.09441
"Sympetrum_meridionale",2024,"Austria",0.07721
"Sympetrum_meridionale",2024,"Belgium",0.24419
"Sympetrum_meridionale",2024,"Cyprus",0.03289
"Sympetrum_meridionale",2024,"Czechia",0.10924
"Sympetrum_meridionale",2024,"Denmark",0.00637
"Sympetrum_meridionale",2024,"Finland",7e-05
"Sympetrum_meridionale",2024,"France",0.32249
"Sympetrum_meridionale",2024,"Ireland",0.00219
"Sympetrum_meridionale",2024,"Isle of Man",9e-05
"Sympetrum_meridionale",2024,"Italy",0.27541
"Sympetrum_meridionale",2024,"Luxembourg",0.09661
"Sympetrum_meridionale",2024,"Netherlands",0.26518
"Sympetrum_meridionale",2024,"Norway",0.00374
"Sympetrum_meridionale",2024,"Portugal",0.20939
"Sympetrum_meridionale",2024,"Slovenia",0.16281
"Sympetrum_meridionale",2024,"Spain",0.20301
"Sympetrum_meridionale",2024,"Sweden",0.00081
"Sympetrum_meridionale",2024,"Switzerland",0.04633
